"CHR","BP","TYPE1","TYPE2","COLOUR_HEX","TYPE2N"
5,44296986,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44297042,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44299400,"ChromHMM","CTCF","#FFA500",4
5,44300952,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44301565,"Conserved","Conserved","#F9A100",2
5,44301565,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44303760,"Conserved","Conserved","#F9A100",2
5,44303760,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44303769,"Conserved","Conserved","#F9A100",2
5,44303769,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44308898,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44312297,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44312303,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44313282,"Conserved","Conserved","#F9A100",2
5,44313282,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44313303,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44318532,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44319330,"Conserved","Conserved","#F9A100",2
5,44319330,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44320519,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44323014,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44325469,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44325507,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44325607,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44325983,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44326287,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44328270,"Conserved","Conserved","#F9A100",2
5,44328270,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44328325,"Conserved","Conserved","#F9A100",2
5,44328325,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44328731,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44328829,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44329203,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44330995,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44331751,"Conserved","Conserved","#F9A100",2
5,44331751,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44333205,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44335327,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44335820,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44337236,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44337364,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44339429,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44339764,"Conserved","Conserved","#F9A100",2
5,44339764,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44339785,"Conserved","Conserved","#F9A100",2
5,44339785,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44339810,"Conserved","Conserved","#F9A100",2
5,44339810,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44339984,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44340200,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44341451,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44341634,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44343147,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44345200,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44347131,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44349141,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44353985,"Conserved","Conserved","#F9A100",2
5,44353985,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44358810,"Conserved","Conserved","#F9A100",2
5,44358810,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44359299,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44362538,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44362769,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44365545,"Conserved","Conserved","#F9A100",2
5,44365545,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44367221,"Conserved","Conserved","#F9A100",2
5,44367221,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44368123,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44369656,"Conserved","Conserved","#F9A100",2
5,44369656,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44371669,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44376222,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44385415,"Conserved","Conserved","#F9A100",2
5,44385415,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44390505,"ChromHMM","Heterochromatin","#D3D3D3",3
5,44392142,"Conserved","Conserved","#F9A100",2
5,44392142,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172955855,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172956679,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172956807,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172956921,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172956970,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172957916,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172958028,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172958348,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172958943,"Conserved","Conserved","#F9A100",2
5,172958943,"ChromHMM","Heterochromatin","#D3D3D3",3
5,172959030,"Conserved","Conserved","#F9A100",2
5,172959030,"ChromHMM","Heterochromatin","#D3D3D3",3
6,11217843,"DNaseI","DNaseI","#C9DD03",1
6,11217843,"Conserved","Conserved","#F9A100",2
6,11217843,"ChromHMM","Transcribed","#E0E0E0",9
6,11217897,"DNaseI","DNaseI","#C9DD03",1
6,11217897,"Conserved","Conserved","#F9A100",2
6,11217897,"ChromHMM","Transcribed","#E0E0E0",9
6,11219030,"Conserved","Conserved","#F9A100",2
6,11219030,"ChromHMM","Transcribed","#E0E0E0",9
6,11226029,"ChromHMM","Transcribed","#E0E0E0",9
6,11226300,"ChromHMM","Transcribed","#E0E0E0",9
6,11226848,"ChromHMM","Transcribed","#E0E0E0",9
6,11227246,"ChromHMM","Transcribed","#E0E0E0",9
6,11227328,"ChromHMM","Transcribed","#E0E0E0",9
6,29745439,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29781049,"ChromHMM","Enhancer","#0000AA",7
6,29781521,"ChromHMM","Enhancer","#0000AA",7
6,29801324,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29802532,"DNaseI","DNaseI","#C9DD03",1
6,29802532,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29809382,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29809826,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29811131,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29813380,"DNaseI","DNaseI","#C9DD03",1
6,29813380,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29814778,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29817244,"ChromHMM","Repressed","#ED3333",10
6,29830732,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29839485,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29886714,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29889622,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29889779,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29893154,"ChromHMM","Enhancer","#0000AA",7
6,29893235,"ChromHMM","Enhancer","#0000AA",7
6,29893560,"ChromHMM","Enhancer","#0000AA",7
6,29893665,"ChromHMM","Enhancer","#0000AA",7
6,29894205,"ChromHMM","Promoter","#00DD00",6
6,29894226,"ChromHMM","Promoter","#00DD00",6
6,29894798,"DNaseI","DNaseI","#C9DD03",1
6,29894798,"ChromHMM","Promoter","#00DD00",6
6,29895604,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29895913,"Conserved","Conserved","#F9A100",2
6,29895913,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29895929,"Conserved","Conserved","#F9A100",2
6,29895929,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29895944,"Conserved","Conserved","#F9A100",2
6,29895944,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896045,"Conserved","Conserved","#F9A100",2
6,29896045,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896084,"Conserved","Conserved","#F9A100",2
6,29896084,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896114,"Conserved","Conserved","#F9A100",2
6,29896114,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896120,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896147,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896275,"Conserved","Conserved","#F9A100",2
6,29896275,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896523,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29896659,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29897017,"Conserved","Conserved","#F9A100",2
6,29897017,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29897259,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29897350,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29897694,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898108,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898116,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898226,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898271,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898283,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898507,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898660,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29898916,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29899147,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29899485,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29899627,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29901898,"Conserved","Conserved","#F9A100",2
6,29901898,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29902327,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29902714,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29902774,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29902807,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29902844,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29902899,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903011,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903012,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903013,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903236,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903267,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903306,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903459,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29903888,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904096,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904202,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904360,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904411,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904769,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904929,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904982,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29904995,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905040,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905224,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905380,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905451,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905452,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905628,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905629,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905671,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905710,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905773,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905777,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905782,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905861,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905910,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905936,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905979,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29905989,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29906109,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29906380,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29906724,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29906783,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29906813,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29906981,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907123,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907124,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907159,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907164,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907201,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907313,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907451,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907466,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907467,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907565,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907601,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907605,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907606,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907631,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907644,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907895,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907950,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29907976,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908093,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908158,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908179,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908308,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908426,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908469,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908659,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908804,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908928,"DNaseI","DNaseI","#C9DD03",1
6,29908928,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29908967,"DNaseI","DNaseI","#C9DD03",1
6,29908967,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29909044,"DNaseI","DNaseI","#C9DD03",1
6,29909044,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29910801,"DNaseI","DNaseI","#C9DD03",1
6,29910801,"Conserved","Conserved","#F9A100",2
6,29910801,"ChromHMM","Promoter","#00DD00",6
6,29911086,"DNaseI","DNaseI","#C9DD03",1
6,29911086,"Conserved","Conserved","#F9A100",2
6,29911086,"ChromHMM","Promoter","#00DD00",6
6,29911154,"Conserved","Conserved","#F9A100",2
6,29911154,"ChromHMM","Promoter","#00DD00",6
6,29912494,"ChromHMM","Enhancer","#0000AA",7
6,29913734,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29913817,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29913881,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29913912,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29913957,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29914011,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29914057,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29914304,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29914399,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29914412,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29914828,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29915124,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29915301,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29915408,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29915766,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29915767,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29915972,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916253,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916391,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916581,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916650,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916655,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916679,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916681,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916686,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916765,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916793,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916961,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29916962,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917033,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917038,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917053,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917439,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917496,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917503,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29917800,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29918173,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29918288,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29918310,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29919433,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29919963,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29920191,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29920202,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29920400,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29920675,"DNaseI","DNaseI","#C9DD03",1
6,29920675,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29920951,"DNaseI","DNaseI","#C9DD03",1
6,29920951,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29921034,"DNaseI","DNaseI","#C9DD03",1
6,29921034,"ChromHMM","Enhancer","#0000AA",7
6,29921484,"ChromHMM","Enhancer","#0000AA",7
6,29921700,"ChromHMM","Enhancer","#0000AA",7
6,29921863,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29922341,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29922667,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29922740,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29922853,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29923421,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29923838,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29924220,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29924389,"Conserved","Conserved","#F9A100",2
6,29924389,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29924779,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29924889,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29925127,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29925972,"ChromHMM","Heterochromatin","#D3D3D3",3
6,29935166,"ChromHMM","Promoter","#00DD00",6
6,29955346,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30002335,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30033884,"Conserved","Conserved","#F9A100",2
6,30033884,"ChromHMM","Transcribed","#E0E0E0",9
6,30044986,"Conserved","Conserved","#F9A100",2
6,30044986,"ChromHMM","Enhancer","#0000AA",7
6,30068149,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30068610,"DNaseI","DNaseI","#C9DD03",1
6,30068610,"Conserved","Conserved","#F9A100",2
6,30068610,"ChromHMM","Promoter","#00DD00",6
6,30069952,"DNaseI","DNaseI","#C9DD03",1
6,30069952,"ChromHMM","Promoter","#00DD00",6
6,30071110,"DNaseI","DNaseI","#C9DD03",1
6,30071110,"ChromHMM","CTCF+Promoter","#4FFFA4",11
6,30072625,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30073195,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30073776,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30075903,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30086927,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30090820,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30093744,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30094315,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30094416,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30094611,"Conserved","Conserved","#F9A100",2
6,30094611,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30094788,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30094840,"ChromHMM","Repressed","#ED3333",10
6,30095202,"ChromHMM","Poised_Promoter","#009900",8
6,30095329,"ChromHMM","Poised_Promoter","#009900",8
6,30096005,"ChromHMM","Poised_Promoter","#009900",8
6,30096034,"ChromHMM","Poised_Promoter","#009900",8
6,30096717,"ChromHMM","Repressed","#ED3333",10
6,30096772,"ChromHMM","Repressed","#ED3333",10
6,30096914,"ChromHMM","Repressed","#ED3333",10
6,30097170,"ChromHMM","Repressed","#ED3333",10
6,30097818,"ChromHMM","Enhancer","#0000AA",7
6,30097920,"ChromHMM","Enhancer","#0000AA",7
6,30098248,"ChromHMM","Enhancer","#0000AA",7
6,30098259,"ChromHMM","Enhancer","#0000AA",7
6,30098323,"ChromHMM","Enhancer","#0000AA",7
6,30098389,"ChromHMM","Enhancer","#0000AA",7
6,30098609,"ChromHMM","Promoter","#00DD00",6
6,30099948,"ChromHMM","Repressed","#ED3333",10
6,30099951,"ChromHMM","Repressed","#ED3333",10
6,30099996,"ChromHMM","Repressed","#ED3333",10
6,30100040,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30100221,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30100479,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30100570,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30101237,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30101950,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30102011,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30102064,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30102415,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30103331,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30103394,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30103571,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30103745,"DNaseI","DNaseI","#C9DD03",1
6,30103745,"Conserved","Conserved","#F9A100",2
6,30103745,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30103840,"DNaseI","DNaseI","#C9DD03",1
6,30103840,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30103898,"Conserved","Conserved","#F9A100",2
6,30103898,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30104480,"Conserved","Conserved","#F9A100",2
6,30104480,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30104783,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30104808,"Conserved","Conserved","#F9A100",2
6,30104808,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30105349,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30105391,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30105544,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30105851,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30105855,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106024,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106070,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106202,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106296,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106493,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106970,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30106975,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30107153,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30107309,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30108111,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30108336,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30108468,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30108683,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30108751,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109063,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109172,"Conserved","Conserved","#F9A100",2
6,30109172,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109412,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109482,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109831,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109861,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30109879,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30110058,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30110337,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30110880,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111014,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111096,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111351,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111478,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111487,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111526,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111610,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111863,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111886,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30111932,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30112408,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30112627,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30112704,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30112906,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30112982,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30113245,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30113344,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30113417,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30113427,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30113471,"ChromHMM","Heterochromatin","#D3D3D3",3
6,30113955,"ChromHMM","Heterochromatin","#D3D3D3",3
